Customer ID,Location,Platform,Rating,Review Text,Sentiment
CUST1069,Mumbai,Web,5,fantastic fantastic pleasant hotel enjoyable stay service fantastic enjoyable location trip pleasant fantastic pleasant stay hotel pleasant pleasant amazing fantastic pleasant enjoyable fantastic experience amazing experience pleasant stay stay pleasant pleasant pleasant hotel experience location hotel fantastic room location hotel fantastic pleasant pleasant service location amazing location pleasant experience trip pleasant fantastic pleasant trip experience amazing room pleasant location enjoyable location stay fantastic hotel hotel amazing service amazing stay pleasant fantastic enjoyable trip fantastic hotel stay service trip fantastic hotel fantastic enjoyable service service trip hotel hotel experience fantastic fantastic location service fantastic room hotel pleasant pleasant fantastic service amazing pleasant hotel stay experience hotel room pleasant amazing pleasant enjoyable amazing fantastic service fantastic trip stay fantastic pleasant fantastic service hotel fantastic fantastic stay service pleasant service hotel location service fantastic experience fantastic stay pleasant fantastic pleasant location room location experience pleasant pleasant pleasant pleasant trip fantastic experience pleasant location stay hotel stay pleasant hotel fantastic amazing experience enjoyable pleasant room pleasant pleasant amazing pleasant room fantastic enjoyable service trip amazing location hotel stay pleasant enjoyable enjoyable fantastic fantastic pleasant location trip pleasant trip amazing fantastic pleasant service room location amazing location fantastic,Positive
CUST1070,Bangalore,App,4,trip experience location experience recommended service recommended trip recommended fantastic trip location recommended fantastic recommended recommended hotel experience room experience,Positive
CUST1071,Goa,App,5,room pleasant stay fantastic stay service location fantastic hotel great service room pleasant hotel pleasant hotel experience great service trip fantastic pleasant trip amazing great service fantastic hotel amazing pleasant experience stay room pleasant pleasant amazing stay fantastic amazing room room fantastic pleasant fantastic room trip hotel stay trip hotel amazing service service room fantastic stay hotel location pleasant pleasant pleasant stay pleasant room service stay great service hotel stay hotel experience service amazing fantastic room service room amazing pleasant fantastic stay fantastic,Positive
CUST1072,Jaipur,Web,5,fantastic fantastic service enjoyable room fantastic service fantastic enjoyable service location enjoyable fantastic enjoyable stay hotel location enjoyable recommended location trip enjoyable fantastic enjoyable fantastic recommended enjoyable stay stay service enjoyable experience room fantastic recommended fantastic fantastic recommended fantastic stay location fantastic trip enjoyable stay experience room recommended enjoyable recommended fantastic location enjoyable enjoyable enjoyable trip trip enjoyable hotel enjoyable enjoyable hotel room stay enjoyable enjoyable experience enjoyable enjoyable trip stay service enjoyable recommended fantastic fantastic enjoyable room stay enjoyable stay hotel service service recommended enjoyable trip recommended enjoyable recommended enjoyable enjoyable stay room room fantastic room stay location enjoyable experience hotel recommended service room location room trip enjoyable hotel enjoyable recommended recommended trip stay experience fantastic enjoyable service service location fantastic hotel experience fantastic service recommended trip location trip hotel stay trip location room location enjoyable enjoyable enjoyable fantastic enjoyable enjoyable enjoyable enjoyable stay trip hotel service fantastic enjoyable room fantastic location hotel location fantastic recommended room stay room service hotel hotel fantastic fantastic experience fantastic experience enjoyable enjoyable hotel enjoyable stay enjoyable service,Positive
CUST1073,Bangalore,App,4,location hotel hotel experience fantastic trip recommended recommended fantastic experience room stay location trip fantastic experience pleasant stay experience trip service trip room trip service great service hotel location experience fantastic stay great service great service great service room experience stay fantastic great service fantastic experience room service experience fantastic service stay room great service hotel hotel great service pleasant experience fantastic great service fantastic fantastic location fantastic fantastic stay recommended hotel experience stay stay hotel fantastic room stay hotel room fantastic hotel recommended pleasant great service fantastic service trip hotel service great service recommended trip fantastic location fantastic fantastic fantastic fantastic hotel stay great service fantastic great service hotel great service fantastic hotel stay fantastic room hotel location location trip location location hotel stay hotel pleasant experience great service recommended room great service trip trip experience stay recommended fantastic hotel room room experience great service experience recommended pleasant fantastic trip hotel fantastic stay location great service service great service recommended fantastic experience fantastic location room pleasant stay fantastic pleasant experience trip experience recommended stay service great service fantastic hotel fantastic hotel fantastic,Positive
CUST1074,Delhi,Web,1,service poor unpleasant location unpleasant unpleasant experience experience bad experience poor service bad hotel bad experience poor hotel poor room poor unpleasant unpleasant stay room room trip unpleasant poor experience poor bad location experience room experience room experience poor room unpleasant room room location room bad stay location location hotel stay bad location hotel hotel room poor stay unpleasant location bad experience service room stay poor location bad hotel hotel service poor poor location stay bad poor hotel poor hotel poor stay poor unpleasant poor experience room location poor poor poor poor hotel poor hotel unpleasant location location location experience room location room location bad experience unpleasant trip poor location trip hotel trip service location poor trip unpleasant experience location trip unpleasant location,Negative
CUST1075,Mumbai,App,1,poor poor stay poor unpleasant bad stay bad trip unpleasant unpleasant stay service trip poor poor experience bad unpleasant location poor bad poor trip bad room trip poor hotel trip trip poor location poor bad stay poor room unpleasant stay room unpleasant poor stay service location experience stay location room hotel poor poor experience poor trip room service service bad poor poor trip room unpleasant stay experience hotel unpleasant poor bad room room experience experience service room location poor experience experience experience experience poor service service poor experience unpleasant room room hotel trip bad room bad unpleasant experience location stay stay unpleasant bad service poor poor stay trip service bad experience poor poor poor experience poor poor stay stay experience experience trip stay bad bad hotel room trip poor poor stay experience poor stay bad unpleasant service room location trip bad bad experience stay room poor experience unpleasant poor room bad poor,Negative
CUST1076,Mumbai,App,1,poor unpleasant terrible poor room stay terrible experience experience location terrible stay terrible unpleasant poor unpleasant terrible unpleasant terrible service terrible trip trip stay poor poor trip location trip terrible trip room terrible terrible service location stay experience terrible room terrible trip room experience service service service unpleasant poor terrible experience unpleasant poor poor hotel terrible room terrible poor trip poor room poor poor unpleasant unpleasant unpleasant terrible room terrible location poor unpleasant unpleasant terrible service hotel experience experience poor hotel service trip room experience poor terrible hotel unpleasant service poor service terrible poor hotel service location experience stay unpleasant unpleasant location room location poor poor service experience poor unpleasant trip service room hotel stay unpleasant terrible hotel hotel poor service poor trip stay poor service hotel poor terrible service room experience hotel service location terrible service terrible stay poor hotel service trip location stay,Negative
CUST1077,Bangalore,App,4,enjoyable trip recommended pleasant pleasant experience fantastic fantastic experience great service experience trip trip enjoyable fantastic hotel great service pleasant stay pleasant stay recommended experience room recommended enjoyable room service experience enjoyable enjoyable room experience location stay room experience great service room service service stay pleasant service recommended pleasant great service great service location location trip recommended enjoyable experience trip service location fantastic service pleasant experience experience stay pleasant enjoyable hotel trip location hotel location pleasant recommended amazing pleasant amazing enjoyable experience enjoyable room enjoyable great service location amazing trip enjoyable hotel experience location great service pleasant experience service amazing room pleasant pleasant recommended hotel great service room pleasant amazing trip trip experience enjoyable enjoyable great service amazing amazing enjoyable amazing pleasant great service service trip recommended trip experience pleasant amazing trip fantastic service location hotel room amazing experience enjoyable room trip,Positive
CUST1078,Bangalore,Web,2,stay hotel experience unpleasant bad bad location room terrible experience unpleasant unpleasant service bad location not recommended not recommended service not recommended not recommended hotel trip stay room terrible trip service trip not recommended trip not recommended stay stay trip stay terrible location not recommended not recommended location room service experience not recommended hotel terrible trip service not recommended room location bad room hotel experience location stay service not recommended service room not recommended hotel room trip bad terrible not recommended trip not recommended experience trip location not recommended trip bad terrible room room hotel room unpleasant terrible hotel not recommended service terrible location trip room room unpleasant terrible unpleasant service not recommended trip not recommended hotel not recommended not recommended hotel not recommended service hotel terrible unpleasant experience hotel room hotel not recommended terrible terrible bad bad terrible room bad location location hotel trip not recommended not recommended not recommended terrible hotel service service trip experience terrible service unpleasant stay terrible hotel stay,Negative
CUST1079,Jaipur,App,3,trip experience acceptable trip location room trip hotel trip experience average hotel average hotel acceptable room average experience hotel service location experience acceptable service room trip hotel trip trip hotel okay service okay acceptable hotel experience hotel acceptable acceptable experience experience acceptable okay service acceptable acceptable room okay acceptable room acceptable acceptable average room hotel service trip acceptable average room trip okay location acceptable average acceptable service experience room trip acceptable hotel average room hotel room acceptable hotel hotel experience room stay average acceptable location acceptable okay service stay room acceptable experience experience trip room service hotel room acceptable room,Neutral
CUST1080,Delhi,App,1,room service not recommended hotel terrible service experience experience not recommended room stay hotel stay service experience bad bad terrible not recommended bad bad room service bad bad experience bad not recommended experience bad terrible experience bad bad terrible not recommended bad bad,Negative
CUST1081,Goa,Web,4,trip amazing experience pleasant pleasant pleasant pleasant stay fantastic fantastic fantastic stay pleasant trip pleasant location stay stay room amazing hotel pleasant great service room location service service location experience fantastic location experience hotel fantastic stay trip pleasant pleasant pleasant fantastic location pleasant room pleasant hotel pleasant trip pleasant room fantastic great service stay room pleasant pleasant amazing service service pleasant trip pleasant great service pleasant service service trip great service service stay fantastic trip pleasant great service stay hotel hotel great service pleasant room hotel great service pleasant trip location room pleasant amazing fantastic location hotel stay trip service hotel experience amazing great service trip room great service pleasant great service room pleasant trip pleasant service room great service stay great service trip great service amazing stay location experience great service stay hotel great service service amazing fantastic pleasant location service pleasant fantastic,Positive
CUST1082,Mumbai,Web,3,location average location room service moderate service hotel average stay average service experience moderate trip moderate average average room decent okay experience room okay average trip okay decent hotel decent decent hotel service okay trip moderate okay okay average service location trip hotel room stay stay average moderate service service trip experience experience decent okay average service hotel okay stay location trip service moderate room location experience hotel service stay decent okay moderate experience decent experience room room service experience location decent average average location decent average average service average location okay average location location trip hotel decent average service experience stay stay decent trip stay moderate service hotel stay experience decent location stay trip location service location okay moderate location location decent okay trip experience average stay hotel decent service stay average room moderate decent trip room,Neutral
CUST1083,Mumbai,App,3,room hotel average hotel trip location okay location average okay experience average room okay average hotel room okay room average stay room location trip location,Neutral
CUST1084,Goa,Web,5,recommended location room hotel recommended room service service fantastic great service enjoyable experience recommended location great service fantastic fantastic hotel hotel fantastic service fantastic fantastic amazing hotel fantastic amazing hotel room experience stay hotel hotel hotel location fantastic trip great service great service fantastic stay room hotel service enjoyable great service experience fantastic location stay great service fantastic room great service amazing stay recommended enjoyable hotel great service trip experience trip trip amazing fantastic amazing trip location hotel location hotel enjoyable hotel service fantastic service service experience amazing experience room fantastic location hotel location location room experience fantastic stay amazing enjoyable experience great service fantastic service service stay hotel fantastic amazing amazing room stay location recommended fantastic hotel fantastic stay enjoyable,Positive
CUST1085,Bangalore,App,3,trip room moderate location average location hotel service room decent hotel experience service decent acceptable decent room service average hotel moderate hotel acceptable decent room trip location room location decent room stay average experience acceptable moderate moderate service stay acceptable average hotel moderate moderate room moderate decent experience moderate service trip experience hotel room acceptable average service experience stay service trip average moderate experience experience service moderate experience decent experience moderate decent experience service stay service experience room location decent room room moderate room trip moderate stay experience moderate decent trip moderate moderate stay room location hotel moderate stay room moderate trip acceptable location location room decent moderate service service location trip moderate experience trip stay location trip decent moderate stay average room decent moderate stay trip hotel experience hotel acceptable moderate acceptable room average average location service acceptable trip stay average service location moderate stay room trip stay acceptable trip acceptable service moderate location moderate hotel room trip,Neutral
CUST1086,Bangalore,Web,5,amazing room fantastic recommended fantastic room recommended location stay room stay fantastic room stay service room experience experience stay service experience recommended great service room amazing amazing amazing room amazing great service service room trip trip stay stay room service location hotel experience location trip stay service hotel location fantastic room recommended service room fantastic hotel stay hotel fantastic trip location recommended fantastic recommended great service stay service amazing fantastic trip fantastic service service great service trip fantastic fantastic experience stay stay location pleasant stay hotel room service recommended experience great service fantastic experience great service trip fantastic stay experience service fantastic fantastic great service great service stay location great service amazing fantastic hotel recommended fantastic stay location location service fantastic experience stay amazing hotel room fantastic experience pleasant fantastic experience hotel experience great service trip room great service stay service hotel amazing experience location location experience hotel recommended location pleasant service stay trip experience,Positive
CUST1087,Delhi,App,5,great service experience fantastic enjoyable experience location room great service recommended service recommended amazing amazing fantastic recommended trip hotel room location enjoyable service trip stay,Positive
CUST1088,Mumbai,App,1,trip experience poor room not recommended not recommended trip not recommended unpleasant room poor hotel experience location location hotel poor room poor not recommended room trip service unpleasant poor room not recommended stay unpleasant trip unpleasant room experience not recommended location stay not recommended location poor hotel not recommended not recommended room stay poor poor not recommended unpleasant not recommended room unpleasant room room location poor not recommended trip unpleasant location room trip poor room not recommended unpleasant stay location hotel trip trip location trip not recommended not recommended poor location room not recommended trip not recommended trip hotel trip location stay experience unpleasant not recommended location stay service not recommended trip experience location room trip stay experience stay service not recommended experience room hotel not recommended service trip not recommended not recommended poor not recommended experience trip room unpleasant not recommended trip room not recommended room trip stay location poor hotel location poor unpleasant hotel unpleasant room service hotel not recommended experience not recommended trip service experience,Negative
CUST1089,Delhi,Web,2,hotel trip not recommended hotel experience experience trip not recommended not recommended bad bad not recommended stay poor location not recommended location poor poor room service trip location location service trip service service room poor not recommended service not recommended not recommended poor hotel service trip poor room hotel poor experience poor location poor poor poor poor location stay room not recommended poor poor trip bad trip not recommended trip room trip trip hotel stay experience not recommended trip trip bad poor stay room bad poor not recommended stay poor experience location location not recommended hotel trip experience stay location poor room not recommended,Negative
CUST1090,Mumbai,Web,5,location enjoyable trip enjoyable hotel experience enjoyable stay trip location room room great service experience experience experience recommended experience room experience hotel location great service pleasant enjoyable recommended experience stay trip recommended location pleasant great service room location room great service room service recommended service great service location recommended great service service service great service room service great service service service great service service location enjoyable hotel great service experience hotel experience enjoyable location great service experience enjoyable stay room hotel location experience experience experience recommended stay great service service location pleasant service recommended location great service service recommended great service stay stay stay stay pleasant recommended recommended room service recommended great service stay pleasant great service great service great service trip great service great service experience great service stay pleasant trip hotel location service service great service recommended service enjoyable great service room trip hotel room recommended enjoyable great service experience great service great service great service hotel trip location hotel location recommended service enjoyable great service great service service experience service great service experience trip location location great service,Positive
CUST1091,Goa,App,5,location room recommended experience recommended service trip service experience trip trip experience location recommended location hotel service service location hotel amazing room experience amazing room amazing amazing trip trip trip trip recommended recommended experience service location location service experience amazing experience hotel recommended room room experience service service hotel pleasant experience location experience amazing recommended stay recommended room,Positive
CUST1092,Mumbai,Web,5,great service trip amazing experience pleasant great service pleasant recommended stay location service amazing location great service recommended great service room recommended room pleasant room hotel recommended hotel location recommended experience recommended amazing amazing experience stay stay recommended stay experience pleasant room experience recommended experience room location room room recommended stay experience hotel recommended recommended recommended stay stay hotel room experience stay experience hotel experience great service recommended stay recommended recommended amazing service stay trip experience recommended recommended stay pleasant location great service pleasant room amazing great service recommended stay amazing service amazing recommended room recommended amazing recommended recommended pleasant recommended recommended recommended recommended trip recommended recommended trip service trip recommended recommended pleasant recommended recommended trip recommended trip great service recommended trip experience location service recommended recommended recommended recommended pleasant hotel pleasant recommended recommended stay great service location experience service experience trip location hotel hotel recommended hotel recommended hotel amazing great service hotel service pleasant,Positive
CUST1093,Goa,App,4,recommended location room room location recommended fantastic location enjoyable fantastic location trip experience hotel great service recommended room room recommended service enjoyable enjoyable stay room enjoyable enjoyable location room location great service trip experience fantastic service room trip location trip service trip service recommended trip great service recommended room fantastic room enjoyable enjoyable great service service fantastic enjoyable pleasant trip service hotel enjoyable great service hotel service recommended stay great service experience trip trip pleasant great service service fantastic trip pleasant recommended great service fantastic enjoyable enjoyable great service hotel trip location enjoyable stay recommended trip stay experience,Positive
CUST1094,Delhi,App,4,pleasant pleasant trip experience pleasant recommended service hotel location recommended pleasant trip hotel location recommended fantastic service amazing recommended amazing stay recommended service amazing recommended fantastic service trip recommended room amazing fantastic amazing amazing recommended hotel amazing amazing pleasant fantastic fantastic amazing trip fantastic location service service experience service amazing amazing location pleasant fantastic amazing hotel location amazing amazing stay amazing trip pleasant service location amazing amazing recommended amazing experience amazing amazing recommended stay location amazing location experience trip recommended location service room experience fantastic trip amazing recommended hotel amazing service amazing stay hotel fantastic amazing room service location location amazing pleasant pleasant pleasant fantastic service location recommended amazing amazing hotel trip experience experience amazing experience amazing hotel amazing pleasant amazing amazing amazing amazing service amazing amazing amazing fantastic fantastic amazing experience location trip room amazing room room stay amazing recommended stay experience hotel amazing fantastic hotel pleasant pleasant amazing recommended amazing amazing pleasant amazing location service stay location amazing pleasant location amazing service stay hotel trip hotel,Positive
CUST1095,Goa,Web,3,location hotel decent hotel trip room experience stay okay decent experience trip hotel trip okay trip average moderate room hotel experience average okay average hotel room decent okay location trip average average service average service stay location stay experience moderate decent trip average location okay stay location trip location stay decent decent decent room service okay room okay trip average experience room stay service service average location experience experience average room room location hotel stay hotel location average trip okay experience okay hotel experience service okay okay okay room experience decent average moderate decent location okay service trip service okay stay,Neutral
CUST1096,Bangalore,App,3,trip average location decent location location hotel service hotel service okay location okay location hotel hotel average moderate room service service average experience average hotel experience moderate okay hotel moderate trip hotel experience experience average hotel location room average hotel service hotel experience moderate average service,Neutral
CUST1097,Delhi,App,4,pleasant pleasant room pleasant fantastic fantastic trip great service room trip stay pleasant fantastic experience great service trip great service great service fantastic experience hotel experience trip location hotel great service location location hotel fantastic stay pleasant fantastic location great service location great service fantastic fantastic location great service location fantastic fantastic service great service experience service fantastic room pleasant experience great service fantastic stay fantastic stay room fantastic pleasant fantastic great service pleasant service trip service fantastic stay fantastic great service service fantastic fantastic fantastic room fantastic stay location fantastic stay hotel service location great service stay service service fantastic pleasant trip location fantastic hotel service room location pleasant stay hotel room experience room fantastic fantastic service service location fantastic service room hotel hotel great service service location trip location room pleasant room room hotel trip room great service pleasant fantastic fantastic hotel service fantastic experience pleasant fantastic great service stay great service fantastic,Positive
CUST1098,Jaipur,Web,3,average location location okay location service hotel trip location moderate average trip moderate average room moderate trip decent trip stay decent service service average okay hotel room decent trip hotel decent okay service hotel hotel hotel,Neutral
CUST1099,Goa,Web,1,unpleasant service hotel stay trip not recommended bad service service location room stay room location location bad unpleasant experience unpleasant unpleasant not recommended hotel stay not recommended location location bad experience location service room experience unpleasant unpleasant hotel hotel bad hotel unpleasant bad hotel not recommended unpleasant experience bad trip bad not recommended experience trip room location location location room bad stay bad unpleasant room location stay hotel unpleasant bad not recommended stay trip unpleasant trip stay service stay not recommended hotel experience experience stay service stay service bad not recommended trip location unpleasant unpleasant trip bad experience experience experience experience hotel trip hotel room stay bad stay stay stay room stay room bad unpleasant experience unpleasant unpleasant location unpleasant room not recommended not recommended room service bad unpleasant stay hotel bad stay not recommended hotel hotel location location unpleasant service not recommended hotel bad room hotel trip hotel trip bad unpleasant unpleasant unpleasant service not recommended hotel room stay stay not recommended not recommended location stay trip bad trip trip stay room experience experience experience service not recommended trip unpleasant experience location trip room service not recommended not recommended experience unpleasant room unpleasant unpleasant bad bad unpleasant hotel,Negative
CUST1100,Jaipur,Web,5,fantastic fantastic experience fantastic location pleasant great service trip great service stay experience trip stay great service fantastic fantastic stay experience fantastic trip service fantastic hotel trip location great service great service location great service hotel great service hotel fantastic service fantastic great service hotel fantastic stay fantastic experience fantastic great service pleasant great service location service service pleasant fantastic stay fantastic location experience great service fantastic hotel room stay fantastic stay great service recommended stay location hotel trip great service experience experience service room pleasant service fantastic location fantastic hotel great service fantastic room location recommended great service stay recommended great service trip location room service experience recommended great service trip stay hotel recommended recommended fantastic trip location experience recommended great service room recommended stay hotel recommended fantastic,Positive
CUST1101,Goa,App,1,location not recommended experience experience experience bad not recommended experience poor location trip hotel stay hotel trip not recommended location bad stay poor trip experience stay stay location not recommended experience poor service service hotel room not recommended stay experience experience poor location poor bad stay experience hotel poor poor experience bad stay not recommended experience hotel room stay hotel experience room trip stay service experience poor poor not recommended trip poor poor poor stay stay service location experience experience poor not recommended experience stay not recommended poor service poor poor location trip poor service hotel poor poor bad poor room poor experience poor bad bad service not recommended trip,Negative
CUST1102,Goa,Web,1,experience experience hotel not recommended experience not recommended unpleasant unpleasant location experience trip bad not recommended bad stay bad trip service service not recommended poor not recommended not recommended bad stay trip hotel service experience unpleasant hotel service room poor room not recommended room location trip unpleasant room room poor location location experience location not recommended trip experience experience unpleasant experience poor unpleasant not recommended poor not recommended stay location trip stay trip service not recommended experience service not recommended experience hotel location poor experience trip trip not recommended unpleasant not recommended not recommended location not recommended bad trip experience hotel experience stay poor trip service experience trip trip room service unpleasant unpleasant unpleasant not recommended room experience trip poor location bad location not recommended experience location unpleasant not recommended unpleasant unpleasant bad bad not recommended service poor experience trip service experience room experience poor stay stay stay poor bad not recommended stay room trip experience not recommended not recommended trip experience bad trip,Negative
CUST1103,Bangalore,App,5,location experience room pleasant trip stay pleasant experience fantastic trip fantastic fantastic service hotel hotel amazing fantastic experience service service hotel trip service pleasant pleasant room amazing fantastic room amazing amazing trip service pleasant hotel trip pleasant experience fantastic location location stay experience amazing pleasant stay trip location pleasant experience amazing trip service location location hotel amazing amazing fantastic pleasant fantastic pleasant stay stay amazing location amazing pleasant amazing stay experience room pleasant stay pleasant amazing fantastic amazing fantastic stay hotel trip amazing fantastic fantastic pleasant trip pleasant location pleasant hotel fantastic experience service fantastic trip location fantastic amazing room room trip fantastic pleasant room hotel hotel amazing pleasant experience room amazing hotel room fantastic fantastic hotel pleasant pleasant trip service service trip room stay pleasant hotel amazing amazing amazing fantastic service experience trip hotel service location trip hotel service amazing stay pleasant amazing fantastic amazing amazing fantastic room amazing fantastic location amazing amazing amazing location room amazing amazing fantastic fantastic hotel room amazing amazing location amazing,Positive
CUST1104,Mumbai,App,5,pleasant location stay amazing pleasant experience amazing pleasant amazing recommended trip pleasant trip pleasant location hotel stay location hotel pleasant stay service pleasant pleasant pleasant amazing trip enjoyable recommended stay service enjoyable pleasant location pleasant room location enjoyable location room amazing service pleasant stay room amazing room amazing recommended enjoyable pleasant pleasant room experience experience trip stay location experience room experience amazing stay experience pleasant recommended experience enjoyable location location location stay hotel experience stay stay trip room service pleasant amazing trip amazing location trip amazing service enjoyable location hotel pleasant amazing enjoyable location recommended location pleasant stay pleasant stay hotel enjoyable service room stay pleasant stay pleasant room pleasant stay pleasant service amazing amazing experience enjoyable amazing hotel stay amazing recommended location pleasant recommended room recommended amazing location experience trip trip pleasant enjoyable trip enjoyable room hotel service pleasant experience room amazing trip stay stay room hotel pleasant amazing pleasant location hotel trip hotel pleasant amazing service hotel,Positive
CUST1105,Goa,App,1,unpleasant service hotel terrible location room hotel experience unpleasant service stay experience hotel stay trip room unpleasant stay unpleasant trip terrible poor stay terrible service poor trip trip trip service experience hotel stay stay experience trip room hotel poor unpleasant unpleasant location experience hotel experience room unpleasant terrible unpleasant experience poor terrible terrible location trip trip terrible terrible experience poor experience experience hotel unpleasant terrible trip terrible service trip trip terrible terrible service unpleasant unpleasant experience location experience trip stay terrible service experience trip terrible stay unpleasant unpleasant poor experience hotel stay poor stay terrible service location experience room terrible stay hotel terrible service poor terrible poor trip unpleasant terrible unpleasant location location hotel unpleasant service room experience stay room terrible experience trip location unpleasant poor experience unpleasant hotel hotel terrible room terrible experience experience location unpleasant unpleasant hotel poor service unpleasant trip trip trip location experience,Negative
CUST1106,Bangalore,Web,5,amazing fantastic room pleasant room amazing fantastic location recommended trip hotel fantastic room hotel location amazing experience pleasant fantastic recommended service trip location amazing pleasant fantastic room pleasant recommended fantastic pleasant experience pleasant room service room pleasant location location pleasant amazing experience service room pleasant room amazing stay trip,Positive
CUST1107,Mumbai,App,3,experience hotel location room decent service room experience decent room stay stay okay okay stay average room hotel acceptable experience acceptable decent experience service stay stay decent hotel hotel acceptable trip average stay okay okay acceptable service average decent room experience decent service stay service decent hotel,Neutral
CUST1108,Jaipur,App,4,trip enjoyable location pleasant fantastic experience location stay pleasant experience experience stay service enjoyable enjoyable hotel enjoyable hotel great service trip recommended location hotel great service trip enjoyable location enjoyable room pleasant pleasant pleasant service service enjoyable hotel stay fantastic enjoyable service stay hotel location experience room pleasant service enjoyable trip enjoyable room room location enjoyable enjoyable enjoyable fantastic room trip experience recommended location hotel fantastic recommended enjoyable experience enjoyable enjoyable experience trip hotel hotel recommended enjoyable great service trip enjoyable experience enjoyable hotel fantastic service room trip enjoyable room trip great service service experience great service service location enjoyable trip enjoyable location great service recommended enjoyable recommended great service experience enjoyable enjoyable enjoyable enjoyable fantastic great service recommended hotel recommended location experience pleasant experience pleasant enjoyable fantastic stay pleasant hotel location service room experience trip room trip fantastic service trip service trip enjoyable great service great service experience recommended recommended stay pleasant room service trip great service,Positive
CUST1109,Goa,App,5,enjoyable location service room pleasant stay pleasant trip pleasant room room experience pleasant location trip fantastic pleasant enjoyable trip enjoyable fantastic stay location experience room recommended enjoyable room recommended trip location stay hotel experience enjoyable stay trip enjoyable hotel hotel trip recommended fantastic room,Positive
CUST1110,Bangalore,App,2,service bad experience terrible unpleasant stay service stay unpleasant terrible experience experience unpleasant bad bad room unpleasant hotel location stay service bad bad terrible service trip terrible experience experience bad terrible hotel stay unpleasant unpleasant unpleasant service service stay location terrible trip unpleasant room terrible room unpleasant bad service bad terrible unpleasant bad experience terrible terrible stay terrible experience service bad experience terrible service unpleasant unpleasant bad experience terrible terrible experience terrible experience stay stay room unpleasant hotel experience bad location experience trip room hotel unpleasant service,Negative
CUST1111,Goa,Web,3,acceptable decent moderate decent service room service trip acceptable room acceptable service decent service decent room hotel experience trip moderate hotel acceptable acceptable moderate stay decent trip acceptable room stay location moderate decent room room trip location decent trip trip hotel acceptable location acceptable location hotel moderate decent location moderate acceptable trip hotel acceptable service acceptable stay stay stay acceptable trip location acceptable stay,Neutral
CUST1112,Jaipur,App,4,enjoyable great service great service trip amazing recommended stay pleasant enjoyable experience enjoyable hotel pleasant amazing location experience amazing experience amazing room amazing amazing experience location experience recommended amazing service great service recommended amazing amazing enjoyable recommended service recommended service trip pleasant amazing stay great service hotel enjoyable recommended location recommended amazing room service trip location stay hotel stay great service recommended stay recommended trip recommended experience location recommended amazing pleasant room great service pleasant enjoyable pleasant amazing hotel experience location room enjoyable enjoyable pleasant enjoyable recommended recommended hotel recommended room pleasant experience enjoyable amazing room trip enjoyable great service location pleasant enjoyable service experience enjoyable room great service hotel experience trip trip pleasant location room hotel recommended great service stay enjoyable amazing great service trip,Positive
CUST1113,Bangalore,App,1,poor trip experience unpleasant room trip trip hotel service poor service not recommended bad service unpleasant poor stay poor room poor bad experience unpleasant stay service not recommended hotel service room location unpleasant experience service service location experience,Negative
CUST1114,Goa,App,4,stay service great service great service trip fantastic location service fantastic fantastic fantastic room great service trip enjoyable great service great service service hotel hotel fantastic fantastic service great service stay fantastic service experience fantastic hotel location fantastic fantastic,Positive
CUST1115,Bangalore,App,5,fantastic service experience location amazing fantastic hotel hotel enjoyable location amazing experience amazing recommended enjoyable enjoyable recommended trip enjoyable trip fantastic trip trip amazing enjoyable fantastic enjoyable recommended fantastic fantastic recommended stay service room amazing service recommended recommended experience stay service enjoyable trip hotel amazing enjoyable location stay enjoyable enjoyable room service trip stay amazing hotel room stay stay room hotel enjoyable amazing trip stay service amazing fantastic recommended room experience enjoyable service service amazing enjoyable enjoyable amazing enjoyable enjoyable enjoyable location amazing location service stay trip enjoyable recommended room stay amazing trip fantastic fantastic room experience amazing service experience hotel amazing enjoyable enjoyable hotel enjoyable fantastic fantastic trip service,Positive
CUST1116,Goa,Web,5,pleasant amazing great service great service pleasant trip pleasant service great service pleasant service experience amazing stay trip great service trip amazing enjoyable hotel great service stay stay enjoyable trip pleasant service pleasant pleasant room pleasant location room enjoyable room great service great service great service amazing pleasant trip trip stay service great service trip experience pleasant room amazing experience room hotel hotel room stay,Positive
CUST1117,Delhi,Web,5,room location recommended recommended trip great service trip experience fantastic great service trip fantastic service hotel trip experience location recommended pleasant trip hotel hotel service great service fantastic pleasant fantastic great service recommended great service recommended service trip location stay recommended service location recommended experience recommended great service stay fantastic recommended trip experience service great service recommended recommended fantastic pleasant experience fantastic recommended hotel great service pleasant service stay hotel experience trip recommended location experience service fantastic recommended fantastic service room recommended room recommended room room recommended pleasant recommended stay hotel experience stay room recommended recommended service recommended hotel experience pleasant location fantastic fantastic trip service fantastic location trip room pleasant fantastic fantastic experience pleasant experience great service stay room experience recommended hotel recommended fantastic location pleasant trip pleasant recommended trip trip fantastic fantastic great service recommended service recommended great service stay service location stay great service fantastic hotel fantastic hotel trip recommended fantastic hotel stay stay recommended location room trip room recommended great service recommended stay stay pleasant service pleasant hotel trip great service pleasant recommended recommended service experience fantastic recommended great service hotel trip recommended great service fantastic hotel experience recommended stay stay recommended hotel,Positive
